,i,j,Lon,Lat,SL,UC,Code,Error
26711807,3408,2927,113.583333333333,-7.55,99999.0,378.967370456579,888,-888
26711808,3409,2927,113.616666666667,-7.55,99999.0,359.53046911219,888,-888
26711809,3410,2927,113.65,-7.55,99999.0,342.290975658611,888,-888
26711810,3411,2927,113.683333333333,-7.55,99999.0,99999.0,999,-999
26711811,3412,2927,113.716666666667,-7.55,-20.175039580349,-22.816199148028,13,212
26711812,3413,2927,113.75,-7.55,47.464096753233,37.586983578456,13,212
26711813,3414,2927,113.783333333333,-7.55,103.918055048605,85.1143557596961,13,212
26711814,3415,2927,113.816666666667,-7.55,142.425414973179,118.238413592935,13,212
26711815,3416,2927,113.85,-7.55,164.495089413758,139.418284944994,13,212
26711816,3417,2927,113.883333333333,-7.55,166.805753299438,144.24432974731,13,212
26711817,3418,2927,113.916666666667,-7.55,162.186187673988,143.352090624071,13,212
26711818,3419,2927,113.95,-7.55,153.75836366102,140.211995019154,13,212
26711819,3420,2927,113.983333333333,-7.55,140.780587194444,134.389449363435,13,212
26711820,3421,2927,114.016666666667,-7.55,131.145944119885,129.142532720986,13,212
26711821,3422,2927,114.05,-7.55,127.95351092435,124.537131022865,13,212
26711822,3423,2927,114.083333333333,-7.55,121.040808476395,116.425292276582,13,212
26711823,3424,2927,114.116666666667,-7.55,108.532749619934,104.7466418104,13,212
26711824,3425,2927,114.15,-7.55,97.5449955520746,92.3236210638127,13,212
26711825,3426,2927,114.183333333333,-7.55,88.16600327285,80.5564740570258,13,212
26711826,3427,2927,114.216666666667,-7.55,79.1094711381284,70.7394465104483,13,212
26711827,3428,2927,114.25,-7.55,73.0118556402699,65.0751840069732,13,212
26711828,3429,2927,114.283333333333,-7.55,72.4643635194592,64.9237402611531,13,212
26711829,3430,2927,114.316666666667,-7.55,75.2181288184711,67.9735145462004,13,212
26711830,3431,2927,114.35,-7.55,76.3357272323272,70.1031361200202,13,212
26711831,3432,2927,114.383333333333,-7.55,76.6450827932354,71.4504750157226,13,212
26711832,3433,2927,114.416666666667,-7.55,76.829843813846,72.0910569060127,13,212
26711833,3434,2927,114.45,-7.55,73.626324498334,69.1797013125029,13,212
26711834,3435,2927,114.483333333333,-7.55,67.8698624706532,63.7744550233917,13,212
26711835,3436,2927,114.516666666667,-7.55,63.4188468520356,59.6501540296464,13,212
26711836,3437,2927,114.55,-7.55,60.9765478047614,57.3044191978442,13,212
26711837,3438,2927,114.583333333333,-7.55,59.6637709255727,55.8249499593731,13,212
26711838,3439,2927,114.616666666667,-7.55,60.6585170482481,56.5432766503675,13,212
26711839,3440,2927,114.65,-7.55,65.4392198143698,60.9396939513739,13,212
26711840,3441,2927,114.683333333333,-7.55,72.7652193353102,67.7095149455738,13,212
26711841,3442,2927,114.716666666667,-7.55,79.8846588127784,74.1435429352848,13,212
26711842,3443,2927,114.75,-7.55,85.1404001638975,78.5967378644644,13,212
26711843,3444,2927,114.783333333333,-7.55,86.7172797529523,79.3862241477855,13,212
26711844,3445,2927,114.816666666667,-7.55,83.2951694800115,75.6948576194643,13,212
26722544,3345,2926,111.483333333333,-7.51666666666667,209.869905752692,202.164975752676,13,212
26722545,3346,2926,111.516666666667,-7.51666666666667,221.035400755507,213.351270755507,13,212
26722546,3347,2926,111.55,-7.51666666666667,233.434944728675,225.779354728675,13,212
26722547,3348,2926,111.583333333333,-7.51666666666667,248.617108216133,240.997698216106,13,212
26722548,3349,2926,111.616666666667,-7.51666666666667,266.996460511206,259.420830511206,13,212
26722549,3350,2926,111.65,-7.51666666666667,286.387580132948,278.863170132917,13,212
26722550,3351,2926,111.683333333333,-7.51666666666667,304.094222015355,296.628352015328,13,212
26722551,3352,2926,111.716666666667,-7.51666666666667,316.715315130159,309.315165130159,13,212
26722552,3353,2926,111.75,-7.51666666666667,321.655748232269,314.32828823227,13,212
26722553,3354,2926,111.783333333333,-7.51666666666667,319.701682367385,312.453702367385,13,212
26722554,3355,2926,111.816666666667,-7.51666666666667,313.214640935815,306.052690935815,13,212
26722555,3356,2926,111.85,-7.51666666666667,305.247276555623,298.17768655564,13,212
26722556,3357,2926,111.883333333333,-7.51666666666667,298.997688489822,292.026518489822,13,212
26722557,3358,2926,111.916666666667,-7.51666666666667,295.378113571615,288.511123571615,13,212
26722558,3359,2926,111.95,-7.51666666666667,292.109834591539,285.352504591547,13,212
26722559,3360,2926,111.983333333333,-7.51666666666667,285.890620260715,279.248130260715,13,212
26722560,3361,2926,112.016666666667,-7.51666666666667,276.384522774259,269.861722774259,13,212
26722561,3362,2926,112.05,-7.51666666666667,265.326002128124,258.927402128146,13,212
26722562,3363,2926,112.083333333333,-7.51666666666667,254.742369160493,248.472129160493,13,212
26722563,3364,2926,112.116666666667,-7.51666666666667,248.104277342636,241.966187342644,13,212
26722564,3365,2926,112.15,-7.51666666666667,248.019438014879,242.016938014872,13,212
26722565,3366,2926,112.183333333333,-7.51666666666667,255.215084343745,249.351234343745,13,212
26722566,3367,2926,112.216666666667,-7.51666666666667,269.084978832289,263.362448832258,13,212
26722567,3368,2926,112.25,-7.51666666666667,288.574403652289,282.995493652289,13,212
26722568,3369,2926,112.283333333333,-7.51666666666667,308.917580115504,303.484180115504,13,212
26722569,3370,2926,112.316666666667,-7.51666666666667,317.809917059575,312.523537059575,13,212
26722570,3371,2926,112.35,-7.51666666666667,309.022826588454,303.884586588454,13,212
26722571,3372,2926,112.383333333333,-7.51666666666667,292.902118517275,287.912748517275,13,212
26722572,3373,2926,112.416666666667,-7.51666666666667,281.541941086488,276.7017910865,13,212
26722573,3374,2926,112.45,-7.51666666666667,280.318785219773,275.627795219773,13,212
26722574,3375,2926,112.483333333333,-7.51666666666667,291.22034363553,286.678103635498,13,212
26722575,3376,2926,112.516666666667,-7.51666666666667,312.493579631421,308.099299631374,13,212
26722576,3377,2926,112.55,-7.51666666666667,337.665335457213,333.417865457213,13,212
26722577,3378,2926,112.583333333333,-7.51666666666667,356.743218345045,352.641048345019,13,212
26722578,3379,2926,112.616666666667,-7.51666666666667,357.029179352914,353.070459352936,13,212
26722579,3380,2926,112.65,-7.51666666666667,330.550407265854,326.732957265854,13,212
26722580,3381,2926,112.683333333333,-7.51666666666667,290.382844759841,286.704164759912,13,212
26722581,3382,2926,112.716666666667,-7.51666666666667,258.95458560748,255.41185560748,13,212
